date,quarter,moq,doq,growth_final,macro_factor_qly,macro_factor_qly_1lag,econlex_cum,vader_cum,stability_cum
2004-01-01,2004-01-01,1,1,0.483437719,NA,NA,0.006422874,0.07520303,-0.00326383
2004-01-02,2004-01-01,1,2,0.483437719,NA,NA,0.010970279,0.06797523,-0.002171652
2004-01-03,2004-01-01,1,3,0.483437719,NA,NA,0.011559872,0.08050899,-7.46e-4
2004-01-04,2004-01-01,1,4,0.483437719,NA,NA,0.011711085,0.07976343,-0.001117225
2004-01-05,2004-01-01,1,5,0.483437719,NA,NA,0.013540579,0.09017259,-5.52e-4
2004-01-06,2004-01-01,1,6,0.483437719,NA,NA,0.012786059,0.08697537,-6.97e-4
2004-01-07,2004-01-01,1,7,0.483437719,NA,NA,0.012792726,0.08414381,-0.00119094
2004-01-08,2004-01-01,1,8,0.483437719,NA,NA,0.012729201,0.08174602,-0.001482683
2004-01-09,2004-01-01,1,9,0.483437719,NA,NA,0.012584638,0.07908562,-0.001815653
2004-01-10,2004-01-01,1,10,0.483437719,NA,NA,0.012372661,0.07737875,-0.002120924
2004-01-11,2004-01-01,1,11,0.483437719,NA,NA,0.012500131,0.07728792,-0.002090656
2004-01-12,2004-01-01,1,12,0.483437719,NA,NA,0.012921199,0.07873616,-0.002151494
2004-01-13,2004-01-01,1,13,0.483437719,NA,NA,0.012615308,0.0762145,-0.0025002
2004-01-14,2004-01-01,1,14,0.483437719,NA,NA,0.01244159,0.073934830000000007,-0.002546862
2004-01-15,2004-01-01,1,15,0.483437719,NA,NA,0.012378673,0.0729736,-0.002533591
2004-01-16,2004-01-01,1,16,0.483437719,NA,NA,0.012399529,0.07327179,-0.002458912
2004-01-17,2004-01-01,1,17,0.483437719,NA,NA,0.012395183,0.07348856,-0.00244318
2004-01-18,2004-01-01,1,18,0.483437719,NA,NA,0.012439969,0.07311133,-0.002475616
2004-01-19,2004-01-01,1,19,0.483437719,NA,NA,0.012677905,0.07447591,-0.002375533
2004-01-20,2004-01-01,1,20,0.483437719,NA,NA,0.012692535,0.07411921,-0.002431662
2004-01-21,2004-01-01,1,21,0.483437719,NA,NA,0.012701144,0.07438252,-0.002357232
2004-01-22,2004-01-01,1,22,0.483437719,NA,NA,0.012713266,0.0752746,-0.002301138
2004-01-23,2004-01-01,1,23,0.483437719,NA,NA,0.012758916,0.07682031,-0.002233486
2004-01-24,2004-01-01,1,24,0.483437719,NA,NA,0.012714353,0.076818,-0.002221359
2004-01-25,2004-01-01,1,25,0.483437719,NA,NA,0.012717664,0.07654185,-0.002233238
2004-01-26,2004-01-01,1,26,0.483437719,NA,NA,0.012834956,0.07698434,-0.002139814
2004-01-27,2004-01-01,1,27,0.483437719,NA,NA,0.012728487,0.07545869,-0.002201325
2004-01-28,2004-01-01,1,28,0.483437719,NA,NA,0.012721841,0.07564891,-0.002203384
2004-01-29,2004-01-01,1,29,0.483437719,NA,NA,0.012654754,0.07508798,-0.002245134
2004-01-30,2004-01-01,1,30,0.483437719,NA,NA,0.012701162,0.07542705,-0.0022113
2004-01-31,2004-01-01,1,31,0.483437719,NA,NA,0.012725278,0.07612679,-0.002181057
2004-02-01,2004-01-01,2,32,0.483437719,NA,NA,0.012774692,0.07615936,-0.002171179
2004-02-02,2004-01-01,2,33,0.483437719,NA,NA,0.012937969,0.07669542,-0.002101219
2004-02-03,2004-01-01,2,34,0.483437719,NA,NA,0.012890557,0.07650977,-0.002138034
2004-02-04,2004-01-01,2,35,0.483437719,NA,NA,0.01282571,0.07599896,-0.002186366
2004-02-05,2004-01-01,2,36,0.483437719,NA,NA,0.012857194,0.07629799,-0.002224006
2004-02-06,2004-01-01,2,37,0.483437719,NA,NA,0.012860327,0.07729359,-0.002200925
2004-02-07,2004-01-01,2,38,0.483437719,NA,NA,0.012841209,0.077424,-0.002206495
2004-02-08,2004-01-01,2,39,0.483437719,NA,NA,0.012851797,0.07746291,-0.002217563
2004-02-09,2004-01-01,2,40,0.483437719,NA,NA,0.012964621,0.07790682,-0.002203875
2004-02-10,2004-01-01,2,41,0.483437719,NA,NA,0.012957853,0.07786745,-0.002185884
2004-02-11,2004-01-01,2,42,0.483437719,NA,NA,0.013034024,0.07907079,-0.002138753
2004-02-12,2004-01-01,2,43,0.483437719,NA,NA,0.013024613,0.07922856,-0.002095279
2004-02-13,2004-01-01,2,44,0.483437719,NA,NA,0.013043502,0.0798122,-0.002073022
2004-02-14,2004-01-01,2,45,0.483437719,NA,NA,0.013026951,0.07971906,-0.002070011
2004-02-15,2004-01-01,2,46,0.483437719,NA,NA,0.013103295,0.08004645,-0.002045349
2004-02-16,2004-01-01,2,47,0.483437719,NA,NA,0.013190135,0.08002932,-0.00204695
2004-02-17,2004-01-01,2,48,0.483437719,NA,NA,0.013207971,0.08053203,-0.002050907
2004-02-18,2004-01-01,2,49,0.483437719,NA,NA,0.013197407,0.08041847,-0.002050456
2004-02-19,2004-01-01,2,50,0.483437719,NA,NA,0.013208217,0.08037309,-0.002038525
2004-02-20,2004-01-01,2,51,0.483437719,NA,NA,0.013171058,0.0803734,-0.002003124
2004-02-21,2004-01-01,2,52,0.483437719,NA,NA,0.013122274,0.08024495,-0.002045431
2004-02-22,2004-01-01,2,53,0.483437719,NA,NA,0.01312248,0.08028498,-0.002048359
2004-02-23,2004-01-01,2,54,0.483437719,NA,NA,0.013186216,0.08048825,-0.002030954
2004-02-24,2004-01-01,2,55,0.483437719,NA,NA,0.013194715,0.08050688,-0.002029238
2004-02-25,2004-01-01,2,56,0.483437719,NA,NA,0.013188523,0.08050273,-0.002068945
2004-02-26,2004-01-01,2,57,0.483437719,NA,NA,0.013233785,0.08096473,-0.002048585
2004-02-27,2004-01-01,2,58,0.483437719,NA,NA,0.013240275,0.08105016,-0.002048877
2004-02-28,2004-01-01,2,59,0.483437719,NA,NA,0.013235941,0.08157676,-0.00203995
2004-02-29,2004-01-01,2,60,0.483437719,NA,NA,0.013266298,0.08168248,-0.002036987
2004-03-01,2004-01-01,3,61,0.483437719,NA,NA,0.013316396,0.08170029,-0.002031889
2004-03-02,2004-01-01,3,62,0.483437719,NA,NA,0.013295131,0.08189626,-0.002020255
2004-03-03,2004-01-01,3,63,0.483437719,NA,NA,0.013260037,0.08190327,-0.002004707
2004-03-04,2004-01-01,3,64,0.483437719,NA,NA,0.013268159,0.08179732,-0.002026613
2004-03-05,2004-01-01,3,65,0.483437719,NA,NA,0.013270836,0.08177788,-0.00200539
2004-03-06,2004-01-01,3,66,0.483437719,NA,NA,0.013278046,0.08190651,-0.002004646
2004-03-07,2004-01-01,3,67,0.483437719,NA,NA,0.013285603,0.08184134,-0.002006121
2004-03-08,2004-01-01,3,68,0.483437719,NA,NA,0.01334913,0.08223668,-0.001990931
2004-03-09,2004-01-01,3,69,0.483437719,NA,NA,0.013415105,0.08264855,-0.001967851
2004-03-10,2004-01-01,3,70,0.483437719,NA,NA,0.013436405,0.08313489,-0.001949386
2004-03-11,2004-01-01,3,71,0.483437719,NA,NA,0.013433936,0.08289997,-0.001953107
2004-03-12,2004-01-01,3,72,0.483437719,NA,NA,0.013419526,0.082685,-0.001949446
2004-03-13,2004-01-01,3,73,0.483437719,NA,NA,0.013410226,0.08247007,-0.001973471
2004-03-14,2004-01-01,3,74,0.483437719,NA,NA,0.013429759,0.08244089,-0.001967361
2004-03-15,2004-01-01,3,75,0.483437719,NA,NA,0.013509769,0.0824264,-0.001960423
2004-03-16,2004-01-01,3,76,0.483437719,NA,NA,0.013503664,0.08232304,-0.002005714
2004-03-17,2004-01-01,3,77,0.483437719,NA,NA,0.013526066,0.08238457,-0.001971569
2004-03-18,2004-01-01,3,78,0.483437719,NA,NA,0.013556491,0.08248906,-0.001950338
2004-03-19,2004-01-01,3,79,0.483437719,NA,NA,0.013547934,0.0824713,-0.001980545
2004-03-20,2004-01-01,3,80,0.483437719,NA,NA,0.013556642,0.08263332,-0.001981764
2004-03-21,2004-01-01,3,81,0.483437719,NA,NA,0.013556075,0.08254938,-0.001985285
2004-03-22,2004-01-01,3,82,0.483437719,NA,NA,0.013584559,0.08269724,-0.001977872
2004-03-23,2004-01-01,3,83,0.483437719,NA,NA,0.013556422,0.08185487,-0.002001129
2004-03-24,2004-01-01,3,84,0.483437719,NA,NA,0.013581254,0.08205856,-0.002008626
2004-03-25,2004-01-01,3,85,0.483437719,NA,NA,0.013563346,0.08203565,-0.00201268
2004-03-26,2004-01-01,3,86,0.483437719,NA,NA,0.013571553,0.0823113,-0.002003789
2004-03-27,2004-01-01,3,87,0.483437719,NA,NA,0.013558569,0.08222323,-0.002012352
2004-03-28,2004-01-01,3,88,0.483437719,NA,NA,0.013579966,0.08228591,-0.002015075
2004-03-29,2004-01-01,3,89,0.483437719,NA,NA,0.013619596,0.08249191,-0.002021505
2004-03-30,2004-01-01,3,90,0.483437719,NA,NA,0.013612945,0.08230523,-0.001993095
2004-03-31,2004-01-01,3,91,0.483437719,NA,NA,0.013621422,0.08257573,-0.001972922
2004-04-01,2004-04-01,1,1,0.626416506,NA,NA,0.015627299,0.08993663,-0.001684063
2004-04-02,2004-04-01,1,2,0.626416506,NA,NA,0.014644347,0.0894222,-0.001038515
2004-04-03,2004-04-01,1,3,0.626416506,NA,NA,0.014775946,0.09410459,-4.3e-4
2004-04-04,2004-04-01,1,4,0.626416506,NA,NA,0.014864452,0.09445033,-5.57e-4
2004-04-05,2004-04-01,1,5,0.626416506,NA,NA,0.015672684,0.09569412,-5.66e-4
2004-04-06,2004-04-01,1,6,0.626416506,NA,NA,0.015504709,0.0933262,-9.56e-4
2004-04-07,2004-04-01,1,7,0.626416506,NA,NA,0.014637846,0.08918339,-0.001614295
2004-04-08,2004-04-01,1,8,0.626416506,NA,NA,0.01439809,0.08619057,-0.001955617
2004-04-09,2004-04-01,1,9,0.626416506,NA,NA,0.014465864,0.0857386,-0.002032273
2004-04-10,2004-04-01,1,10,0.626416506,NA,NA,0.014405599,0.08753255,-0.001922285
2004-04-11,2004-04-01,1,11,0.626416506,NA,NA,0.014417062,0.08733016,-0.001927797
2004-04-12,2004-04-01,1,12,0.626416506,NA,NA,0.014387805,0.08721513,-0.001932807
2004-04-13,2004-04-01,1,13,0.626416506,NA,NA,0.014383496,0.08690254,-0.001869047
2004-04-14,2004-04-01,1,14,0.626416506,NA,NA,0.014500497,0.08768346,-0.001590988
2004-04-15,2004-04-01,1,15,0.626416506,NA,NA,0.014531035,0.08635712,-0.00178393
2004-04-16,2004-04-01,1,16,0.626416506,NA,NA,0.014489654,0.08804146,-0.001639145
2004-04-17,2004-04-01,1,17,0.626416506,NA,NA,0.014462657,0.08853366,-0.001668108
2004-04-18,2004-04-01,1,18,0.626416506,NA,NA,0.014502967,0.08852788,-0.001679061
2004-04-19,2004-04-01,1,19,0.626416506,NA,NA,0.014645225,0.08970665,-0.001594092
2004-04-20,2004-04-01,1,20,0.626416506,NA,NA,0.014543638,0.08805205,-0.001700786
2004-04-21,2004-04-01,1,21,0.626416506,NA,NA,0.014630549,0.08951644,-0.001606288
2004-04-22,2004-04-01,1,22,0.626416506,NA,NA,0.014702151,0.09051689,-0.001585456
2004-04-23,2004-04-01,1,23,0.626416506,NA,NA,0.014711125,0.09108155,-0.001566543
2004-04-24,2004-04-01,1,24,0.626416506,NA,NA,0.014782503,0.09266722,-0.001458303
2004-04-25,2004-04-01,1,25,0.626416506,NA,NA,0.014795286,0.09253805,-0.001457616
2004-04-26,2004-04-01,1,26,0.626416506,NA,NA,0.014892094,0.0929218,-0.0014548
2004-04-27,2004-04-01,1,27,0.626416506,NA,NA,0.014966519,0.09379268,-0.001324791
2004-04-28,2004-04-01,1,28,0.626416506,NA,NA,0.014871627,0.09362242,-0.001295056
2004-04-29,2004-04-01,1,29,0.626416506,NA,NA,0.014792926,0.09305296,-0.001394367
2004-04-30,2004-04-01,1,30,0.626416506,NA,NA,0.014768398,0.0926899,-0.001420122
2004-05-01,2004-04-01,2,31,0.626416506,NA,NA,0.014752842,0.09233964,-0.001431042
2004-05-02,2004-04-01,2,32,0.626416506,NA,NA,0.014775594,0.09237301,-0.001425301
2004-05-03,2004-04-01,2,33,0.626416506,NA,NA,0.014844291,0.09313214,-0.001368526
2004-05-04,2004-04-01,2,34,0.626416506,NA,NA,0.0148674,0.09354632,-0.001379216
2004-05-05,2004-04-01,2,35,0.626416506,NA,NA,0.014769704,0.09339079,-0.00135239
2004-05-06,2004-04-01,2,36,0.626416506,NA,NA,0.014716094,0.09347943,-0.001339963
2004-05-07,2004-04-01,2,37,0.626416506,NA,NA,0.014668527,0.09315893,-0.001369434
2004-05-08,2004-04-01,2,38,0.626416506,NA,NA,0.014718216,0.09390179,-0.001323994
2004-05-09,2004-04-01,2,39,0.626416506,NA,NA,0.014739492,0.09394678,-0.001319211
2004-05-10,2004-04-01,2,40,0.626416506,NA,NA,0.014822287,0.09385306,-0.001308779
2004-05-11,2004-04-01,2,41,0.626416506,NA,NA,0.014707846,0.09330657,-0.001405748
2004-05-12,2004-04-01,2,42,0.626416506,NA,NA,0.01470936,0.09381481,-0.001356068
2004-05-13,2004-04-01,2,43,0.626416506,NA,NA,0.014708695,0.09391226,-0.001418143
2004-05-14,2004-04-01,2,44,0.626416506,NA,NA,0.014669809,0.0938102,-0.001388757
2004-05-15,2004-04-01,2,45,0.626416506,NA,NA,0.014698678,0.09429084,-0.001350734
2004-05-16,2004-04-01,2,46,0.626416506,NA,NA,0.014703903,0.0942915,-0.001363714
2004-05-17,2004-04-01,2,47,0.626416506,NA,NA,0.014706977,0.09415133,-0.001379923
2004-05-18,2004-04-01,2,48,0.626416506,NA,NA,0.014682815,0.0939954,-0.00143337
2004-05-19,2004-04-01,2,49,0.626416506,NA,NA,0.014624933,0.09354732,-0.001430141
2004-05-20,2004-04-01,2,50,0.626416506,NA,NA,0.014645433,0.09350076,-0.001412572
2004-05-21,2004-04-01,2,51,0.626416506,NA,NA,0.014634125,0.09356385,-0.001431927
2004-05-22,2004-04-01,2,52,0.626416506,NA,NA,0.014691905,0.09420951,-0.001411227
2004-05-23,2004-04-01,2,53,0.626416506,NA,NA,0.014695741,0.09418022,-0.001409252
2004-05-24,2004-04-01,2,54,0.626416506,NA,NA,0.014745168,0.09421397,-0.001406052
2004-05-25,2004-04-01,2,55,0.626416506,NA,NA,0.014727584,0.09394511,-0.001425127
2004-05-26,2004-04-01,2,56,0.626416506,NA,NA,0.014739253,0.09376895,-0.001438464
2004-05-27,2004-04-01,2,57,0.626416506,NA,NA,0.014708781,0.09354493,-0.00146617
2004-05-28,2004-04-01,2,58,0.626416506,NA,NA,0.014741961,0.09392777,-0.001418189
2004-05-29,2004-04-01,2,59,0.626416506,NA,NA,0.014760397,0.09399331,-0.001392837
2004-05-30,2004-04-01,2,60,0.626416506,NA,NA,0.014759559,0.09392034,-0.00140107
2004-05-31,2004-04-01,2,61,0.626416506,NA,NA,0.01482669,0.09420629,-0.001389176
2004-06-01,2004-04-01,3,62,0.626416506,NA,NA,0.014891013,0.09441419,-0.0013869589999999999
2004-06-02,2004-04-01,3,63,0.626416506,NA,NA,0.014909406,0.09428339,-0.001398472
2004-06-03,2004-04-01,3,64,0.626416506,NA,NA,0.014886437,0.09426043,-0.001407712
2004-06-04,2004-04-01,3,65,0.626416506,NA,NA,0.014859047,0.09402156,-0.001439726
2004-06-05,2004-04-01,3,66,0.626416506,NA,NA,0.014852785,0.09431577,-0.00139676
2004-06-06,2004-04-01,3,67,0.626416506,NA,NA,0.01487408,0.0943738,-0.001386892
2004-06-07,2004-04-01,3,68,0.626416506,NA,NA,0.01490586,0.09478778,-0.001386927
2004-06-08,2004-04-01,3,69,0.626416506,NA,NA,0.014915316,0.09507309,-0.001356762
2004-06-09,2004-04-01,3,70,0.626416506,NA,NA,0.014915276,0.09498944,-0.00136789
2004-06-10,2004-04-01,3,71,0.626416506,NA,NA,0.014903084,0.09512081,-0.001374232
2004-06-11,2004-04-01,3,72,0.626416506,NA,NA,0.01489049,0.09516708,-0.001369073
2004-06-12,2004-04-01,3,73,0.626416506,NA,NA,0.014915355,0.09546411,-0.001377798
2004-06-13,2004-04-01,3,74,0.626416506,NA,NA,0.014921718,0.09551898,-0.001374309
2004-06-14,2004-04-01,3,75,0.626416506,NA,NA,0.014945965,0.09568744,-0.001368664
2004-06-15,2004-04-01,3,76,0.626416506,NA,NA,0.014932484,0.09552506,-0.001387174
2004-06-16,2004-04-01,3,77,0.626416506,NA,NA,0.014940026,0.09573165,-0.001387068
2004-06-17,2004-04-01,3,78,0.626416506,NA,NA,0.014919006,0.09566188,-0.001391243
2004-06-18,2004-04-01,3,79,0.626416506,NA,NA,0.014932295,0.09583002,-0.001400193
2004-06-19,2004-04-01,3,80,0.626416506,NA,NA,0.01492335,0.09580704,-0.00141301
2004-06-20,2004-04-01,3,81,0.626416506,NA,NA,0.014938023,0.09583595,-0.001408494
2004-06-21,2004-04-01,3,82,0.626416506,NA,NA,0.014984688,0.09605319,-0.001389724
2004-06-22,2004-04-01,3,83,0.626416506,NA,NA,0.014936796,0.09584193,-0.00141606
2004-06-23,2004-04-01,3,84,0.626416506,NA,NA,0.014934281,0.09592654,-0.001406951
2004-06-24,2004-04-01,3,85,0.626416506,NA,NA,0.014939821,0.09601254,-0.001393321
2004-06-25,2004-04-01,3,86,0.626416506,NA,NA,0.01492468,0.09609637,-0.001366185
2004-06-26,2004-04-01,3,87,0.626416506,NA,NA,0.014937838,0.0963214,-0.001359834
2004-06-27,2004-04-01,3,88,0.626416506,NA,NA,0.014936601,0.09630879,-0.001356448
2004-06-28,2004-04-01,3,89,0.626416506,NA,NA,0.014949583,0.09630488,-0.001358444
2004-06-29,2004-04-01,3,90,0.626416506,NA,NA,0.014925696,0.09618683,-0.001360144
2004-06-30,2004-04-01,3,91,0.626416506,NA,NA,0.014927892,0.0961761,-0.001363783
2004-07-01,2004-07-01,1,1,0.257183222,NA,NA,0.013197187,0.09587025,-8.82e-4
2004-07-02,2004-07-01,1,2,0.257183222,NA,NA,0.013093178,0.09284612,-0.001217481
2004-07-03,2004-07-01,1,3,0.257183222,NA,NA,0.013205567,0.09325295,-0.001293807
2004-07-04,2004-07-01,1,4,0.257183222,NA,NA,0.01342161,0.0930432,-0.001383411
2004-07-05,2004-07-01,1,5,0.257183222,NA,NA,0.014232895,0.09506318,-0.001689999
2004-07-06,2004-07-01,1,6,0.257183222,NA,NA,0.014269557,0.09416904,-0.001929579
2004-07-07,2004-07-01,1,7,0.257183222,NA,NA,0.014115182,0.09318556,-0.00221394
2004-07-08,2004-07-01,1,8,0.257183222,NA,NA,0.013987977,0.09347093,-0.002330227
2004-07-09,2004-07-01,1,9,0.257183222,NA,NA,0.013609309,0.09153404,-0.002410668
2004-07-10,2004-07-01,1,10,0.257183222,NA,NA,0.013789495,0.09423786,-0.002194548
2004-07-11,2004-07-01,1,11,0.257183222,NA,NA,0.013821368,0.09384137,-0.00218589
2004-07-12,2004-07-01,1,12,0.257183222,NA,NA,0.013929214,0.09319738,-0.002272136
2004-07-13,2004-07-01,1,13,0.257183222,NA,NA,0.01377053,0.09239059,-0.00238825
2004-07-14,2004-07-01,1,14,0.257183222,NA,NA,0.013685037,0.09157493,-0.002367398
2004-07-15,2004-07-01,1,15,0.257183222,NA,NA,0.013632226,0.09149624,-0.002479373
2004-07-16,2004-07-01,1,16,0.257183222,NA,NA,0.013410015,0.09099307,-0.002486136
2004-07-17,2004-07-01,1,17,0.257183222,NA,NA,0.013328264,0.09070378,-0.00252487
2004-07-18,2004-07-01,1,18,0.257183222,NA,NA,0.013387289,0.09092401,-0.002521156
2004-07-19,2004-07-01,1,19,0.257183222,NA,NA,0.013462854,0.09155706,-0.002515225
2004-07-20,2004-07-01,1,20,0.257183222,NA,NA,0.013486902,0.09161039,-0.002492447
2004-07-21,2004-07-01,1,21,0.257183222,NA,NA,0.013495635,0.09179691,-0.002429121
2004-07-22,2004-07-01,1,22,0.257183222,NA,NA,0.013590658,0.09305286,-0.002273965
2004-07-23,2004-07-01,1,23,0.257183222,NA,NA,0.013550663,0.09282044,-0.002234666
2004-07-24,2004-07-01,1,24,0.257183222,NA,NA,0.013601886,0.09341542,-0.002196689
2004-07-25,2004-07-01,1,25,0.257183222,NA,NA,0.013620641,0.09354213,-0.00216311
2004-07-26,2004-07-01,1,26,0.257183222,NA,NA,0.013751773,0.09380934,-0.002117301
2004-07-27,2004-07-01,1,27,0.257183222,NA,NA,0.013789998,0.09439811,-0.002080222
2004-07-28,2004-07-01,1,28,0.257183222,NA,NA,0.013837531,0.09530792,-0.001990232
2004-07-29,2004-07-01,1,29,0.257183222,NA,NA,0.013839855,0.09569539,-0.001899189
2004-07-30,2004-07-01,1,30,0.257183222,NA,NA,0.01386782,0.09686667,-0.00180818
2004-07-31,2004-07-01,1,31,0.257183222,NA,NA,0.013829537,0.09708342,-0.001792644
2004-08-01,2004-07-01,2,32,0.257183222,NA,NA,0.013859911,0.09715265,-0.001782111
2004-08-02,2004-07-01,2,33,0.257183222,NA,NA,0.01386183,0.09729458,-0.001786831
2004-08-03,2004-07-01,2,34,0.257183222,NA,NA,0.013859992,0.0972981,-0.001806901
2004-08-04,2004-07-01,2,35,0.257183222,NA,NA,0.013718094,0.09645061,-0.001830478
2004-08-05,2004-07-01,2,36,0.257183222,NA,NA,0.013636191,0.09599019,-0.001905684
2004-08-06,2004-07-01,2,37,0.257183222,NA,NA,0.013586433,0.0961597,-0.001885585
2004-08-07,2004-07-01,2,38,0.257183222,NA,NA,0.013541399,0.09602895,-0.001914237
2004-08-08,2004-07-01,2,39,0.257183222,NA,NA,0.01352802,0.09589598,-0.001928097
2004-08-09,2004-07-01,2,40,0.257183222,NA,NA,0.013510389,0.09583285,-0.001920142
2004-08-10,2004-07-01,2,41,0.257183222,NA,NA,0.013364921,0.09502892,-0.001981038
2004-08-11,2004-07-01,2,42,0.257183222,NA,NA,0.013297902,0.09480404,-0.001955859
2004-08-12,2004-07-01,2,43,0.257183222,NA,NA,0.013228599,0.09445565,-0.002005256
2004-08-13,2004-07-01,2,44,0.257183222,NA,NA,0.013181714,0.09476159,-0.001979479
2004-08-14,2004-07-01,2,45,0.257183222,NA,NA,0.013119973,0.09461622,-0.001953284
2004-08-15,2004-07-01,2,46,0.257183222,NA,NA,0.013120269,0.09455663,-0.001955987
2004-08-16,2004-07-01,2,47,0.257183222,NA,NA,0.013102805,0.09436857,-0.001958353
2004-08-17,2004-07-01,2,48,0.257183222,NA,NA,0.01306362,0.09414856,-0.001964464
2004-08-18,2004-07-01,2,49,0.257183222,NA,NA,0.013036622,0.09418526,-0.001926969
2004-08-19,2004-07-01,2,50,0.257183222,NA,NA,0.012999955,0.09412682,-0.001931007
2004-08-20,2004-07-01,2,51,0.257183222,NA,NA,0.012948354,0.09367419,-0.001952788
2004-08-21,2004-07-01,2,52,0.257183222,NA,NA,0.012903918,0.09334172,-0.001956004
2004-08-22,2004-07-01,2,53,0.257183222,NA,NA,0.012919932,0.09332288,-0.001952656
2004-08-23,2004-07-01,2,54,0.257183222,NA,NA,0.012964339,0.09355304,-0.001940167
2004-08-24,2004-07-01,2,55,0.257183222,NA,NA,0.012923652,0.0931722,-0.001958721
2004-08-25,2004-07-01,2,56,0.257183222,NA,NA,0.012870748,0.09274598,-0.001974131
2004-08-26,2004-07-01,2,57,0.257183222,NA,NA,0.012852636,0.09272365,-0.001964318
2004-08-27,2004-07-01,2,58,0.257183222,NA,NA,0.012847421,0.09273585,-0.001948443
2004-08-28,2004-07-01,2,59,0.257183222,NA,NA,0.012867135,0.09284757,-0.001913134
2004-08-29,2004-07-01,2,60,0.257183222,NA,NA,0.012867193,0.09278745,-0.001913981
2004-08-30,2004-07-01,2,61,0.257183222,NA,NA,0.012896224,0.09288458,-0.001904765
2004-08-31,2004-07-01,2,62,0.257183222,NA,NA,0.012911525,0.09305589,-0.0019294
2004-09-01,2004-07-01,3,63,0.257183222,NA,NA,0.012887168,0.09299521,-0.001955305
2004-09-02,2004-07-01,3,64,0.257183222,NA,NA,0.012876025,0.09287529,-0.001956379
2004-09-03,2004-07-01,3,65,0.257183222,NA,NA,0.012824588,0.09275882,-0.001960886
2004-09-04,2004-07-01,3,66,0.257183222,NA,NA,0.012821078,0.09297723,-0.001982974
2004-09-05,2004-07-01,3,67,0.257183222,NA,NA,0.012852273000000001,0.09308696,-0.00197531
2004-09-06,2004-07-01,3,68,0.257183222,NA,NA,0.012929067,0.09349533,-0.001941741
2004-09-07,2004-07-01,3,69,0.257183222,NA,NA,0.012969971,0.09369056,-0.001912312
2004-09-08,2004-07-01,3,70,0.257183222,NA,NA,0.012984477,0.09376883,-0.00189468
2004-09-09,2004-07-01,3,71,0.257183222,NA,NA,0.012986441,0.09366974,-0.001915524
2004-09-10,2004-07-01,3,72,0.257183222,NA,NA,0.012983533,0.09362643,-0.001938343
2004-09-11,2004-07-01,3,73,0.257183222,NA,NA,0.013001154,0.09388606,-0.001903413
2004-09-12,2004-07-01,3,74,0.257183222,NA,NA,0.013037549,0.09399207,-0.001893469
2004-09-13,2004-07-01,3,75,0.257183222,NA,NA,0.013088408,0.09401178,-0.00188293
2004-09-14,2004-07-01,3,76,0.257183222,NA,NA,0.013121022,0.09430041,-0.001867051
2004-09-15,2004-07-01,3,77,0.257183222,NA,NA,0.013150874,0.09427916,-0.001856603
2004-09-16,2004-07-01,3,78,0.257183222,NA,NA,0.013163038,0.09427043,-0.001867117
2004-09-17,2004-07-01,3,79,0.257183222,NA,NA,0.013201119,0.094402,-0.001845087
2004-09-18,2004-07-01,3,80,0.257183222,NA,NA,0.013238263,0.09470002,-0.00181427
2004-09-19,2004-07-01,3,81,0.257183222,NA,NA,0.013264804,0.09471056,-0.001812092
2004-09-20,2004-07-01,3,82,0.257183222,NA,NA,0.013337244,0.09512453,-0.001786214
2004-09-21,2004-07-01,3,83,0.257183222,NA,NA,0.013330869,0.09502029,-0.001800059
2004-09-22,2004-07-01,3,84,0.257183222,NA,NA,0.013356907,0.095224,-0.001784083
2004-09-23,2004-07-01,3,85,0.257183222,NA,NA,0.013420993,0.09544107,-0.001782172
2004-09-24,2004-07-01,3,86,0.257183222,NA,NA,0.013431358,0.09532926,-0.001802089
2004-09-25,2004-07-01,3,87,0.257183222,NA,NA,0.013472991,0.09558872,-0.001781315
2004-09-26,2004-07-01,3,88,0.257183222,NA,NA,0.013488419,0.09568076,-0.001782499
2004-09-27,2004-07-01,3,89,0.257183222,NA,NA,0.013552979,0.09581429,-0.001769227
2004-09-28,2004-07-01,3,90,0.257183222,NA,NA,0.013560583,0.09568373,-0.001787369
2004-09-29,2004-07-01,3,91,0.257183222,NA,NA,0.01353316,0.09538696,-0.001823771
2004-09-30,2004-07-01,3,92,0.257183222,NA,NA,0.013530477,0.09526045,-0.001840728
2004-10-01,2004-10-01,1,1,0.348580751,NA,NA,0.014354638,0.09573063,-0.002052128
2004-10-02,2004-10-01,1,2,0.348580751,NA,NA,0.014901192,0.104118,-0.001202184
2004-10-03,2004-10-01,1,3,0.348580751,NA,NA,0.015104053,0.1032591,-0.00110933
2004-10-04,2004-10-01,1,4,0.348580751,NA,NA,0.015843759,0.1041856,-9.81e-4
2004-10-05,2004-10-01,1,5,0.348580751,NA,NA,0.015240063,0.1040541,-0.001366705
2004-10-06,2004-10-01,1,6,0.348580751,NA,NA,0.014585497,0.1003506,-0.001686174
2004-10-07,2004-10-01,1,7,0.348580751,NA,NA,0.014556192,0.09813156,-0.001986169
2004-10-08,2004-10-01,1,8,0.348580751,NA,NA,0.014055063,0.09476762,-0.002307154
2004-10-09,2004-10-01,1,9,0.348580751,NA,NA,0.014059394,0.09576727,-0.002253912
2004-10-10,2004-10-01,1,10,0.348580751,NA,NA,0.014169664,0.09654489,-0.002181864
